OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10020,NLA_NY-10020,Lake,,02020001,,,,,43.9876171800,-73.5706270300,,,,GPS-Unspecified,NAD83,388.65,m,,,Digital Elevation Model,NAVD88,US,36,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10021,NLA_NY-10021,Lake,,04150303,,,,,44.3937307500,-75.6797688700,,,,GPS-Unspecified,NAD83,94.43,m,,,Digital Elevation Model,NAVD88,US,36,089,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10022,NLA_NY-10022,Lake,,02020001,,,,,43.3260666400,-73.8127890400,,,,GPS-Unspecified,NAD83,362.97,m,,,Digital Elevation Model,NAVD88,US,36,113,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10023,NLA_NY-10023,Lake,,02050103,,,,,42.1458269300,-76.4974379600,,,,GPS-Unspecified,NAD83,467.57,m,,,Digital Elevation Model,NAVD88,US,36,107,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10024,NLA_NY-10024,Lake,,02020006,,,,,42.0144448500,-74.0573919300,,,,GPS-Unspecified,NAD83,106.17,m,,,Digital Elevation Model,NAVD88,US,36,111,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10025,NLA_NY-10025,Lake,,02020006,,,,,42.0605774800,-74.1758880100,,,,GPS-Unspecified,NAD83,336.59,m,,,Digital Elevation Model,NAVD88,US,36,111,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10026,NLA_NY-10026,Lake,,04150408,,,,,43.6287609300,-73.4264698200,,,,GPS-Unspecified,NAD83,28.85,m,,,Digital Elevation Model,NAVD88,US,36,115,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10027,None,Lake,Lake/Pond: Hydrographic Category = Perennial,04150408,,,,,43.8416399500,-73.4308021900,,,,GPS-Unspecified,NAD83,,,64.36,m,,,US,36,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10028,NLA_NY-10028,Lake,,04150306,,,,,44.3796600000,-74.3654600000,,,,GPS-Unspecified,NAD83,504,m,,,Digital Elevation Model,NAVD88,US,36,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10029,None,Lake,Lake/Pond: Hydrographic Category = Perennial,04150101,,,,,43.7057187600,-75.1385960400,,,,GPS-Unspecified,NAD83,,,476.96,m,,,US,36,049,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10030,NLA_NY-10030,Lake,,02030101,,,,,41.3398960400,-73.6700700600,,,,GPS-Unspecified,NAD83,68.26,m,,,Digital Elevation Model,NAVD88,US,36,119,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10031,NLA_NY-10031,Lake,,04150307,,,,,44.7360400000,-74.0654700000,,,,GPS-Unspecified,NAD83,528,m,,,Digital Elevation Model,NAVD88,US,36,033,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10032,NLA_NY-10032,Lake,,02020001,,,,,43.8504500000,-73.6347200000,,,,GPS-Unspecified,NAD83,404,m,,,Digital Elevation Model,NAVD88,US,36,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10033,NLA_NY-10033,Lake,,02020002,,,,,43.2423700000,-74.4910200000,,,,GPS-Unspecified,NAD83,576,m,,,Digital Elevation Model,NAVD88,US,36,041,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10034,NLA_NY-10034,Lake,,02050105,,,,,42.3252798800,-77.1772002200,,,,GPS-Unspecified,NAD83,325.07,m,,,Digital Elevation Model,NAVD88,US,36,101,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10035,None,Lake,Lake/Pond: Hydrographic Category = Perennial,04120104,,,,,43.0209400000,-78.3091600000,,,,GPS-Unspecified,NAD83,,,262,m,,,US,36,037,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10036,NLA_NY-10036,Lake,,02020008,,,,,41.3800400000,-74.0300700000,,,,GPS-Unspecified,NAD83,295,m,,,Digital Elevation Model,NAVD88,US,36,071,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10037,Long Pond,Lake,Lake/Pond: Hydrographic Category = Perennial,04150304,,,,,44.2715300000,-75.0617800000,,,,GPS-Unspecified,NAD83,,,405,m,,,US,36,089,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10038,None,Lake,Lake/Pond: Hydrographic Category = Perennial,04150101,,,,,43.8073700000,-75.1552300000,,,,GPS-Unspecified,NAD83,,,478,m,,,US,36,049,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10039,None,Lake,Lake/Pond: Hydrographic Category = Perennial,02020007,,,,,41.6911000000,-74.4643300000,,,,GPS-Unspecified,NAD83,,,354,m,,,US,36,111,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10040,Moffit Pond,Lake,Lake/Pond: Hydrographic Category = Perennial,02020008,,,,,41.7469400000,-73.7350200000,,,,GPS-Unspecified,NAD83,,,151,m,,,US,36,027,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10041,NLA_NY-10041,Lake,,02020001,,,,,43.8512400000,-73.5951000000,,,,GPS-Unspecified,NAD83,421,m,,,Digital Elevation Model,NAVD88,US,36,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10042,NLA_NY-10042,Lake,,02020002,,,,,43.2340600000,-74.4341400000,,,,GPS-Unspecified,NAD83,742,m,,,Digital Elevation Model,NAVD88,US,36,035,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10043,NLA_NY-10043,Lake,,02020007,,,,,41.5871300000,-74.3842400000,,,,GPS-Unspecified,NAD83,115,m,,,Digital Elevation Model,NAVD88,US,36,105,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10044,None,Lake,Lake/Pond: Hydrographic Category = Perennial,02020006,,,,,42.1592400000,-73.5887200000,,,,GPS-Unspecified,NAD83,,,227,m,,,US,36,021,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10045,Lost Pond,Lake,Lake/Pond: Hydrographic Category = Perennial,04150305,,,,,44.1620300000,-74.0341200000,,,,GPS-Unspecified,NAD83,,,1128,m,,,US,36,031,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10046,None,Lake,Lake/Pond: Hydrographic Category = Perennial,04150101,,,,,43.6913500000,-74.6619000000,,,,GPS-Unspecified,NAD83,,,587,m,,,US,36,041,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10047,None,Lake,Lake/Pond: Hydrographic Category = Perennial,02030202,,,,,40.8958800000,-72.3498400000,,,,GPS-Unspecified,NAD83,,,0,m,,,US,36,103,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10048,None,Lake,Lake/Pond: Hydrographic Category = Perennial,04150302,,,,,44.0994000000,-75.0542700000,,,,GPS-Unspecified,NAD83,,,449,m,,,US,36,089,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10049,None,Lake,Lake/Pond: Hydrographic Category = Perennial,02040102,,,,,42.1680200000,-74.8020900000,,,,GPS-Unspecified,NAD83,,,469,m,,,US,36,025,,,,,,,,,,STORET
NARS_WQX,EPA National Aquatic Resources Survey (NARS),NARS_WQX-NLA_NY-10050,NLA_NY-10050,Lake,,04140201,,,,,42.8817300000,-76.3966700000,,,,GPS-Unspecified,NAD83,262,m,,,Digital Elevation Model,NAVD88,US,36,067,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJW04459-049-4,Greenwood Lake-4,Lake,,02030103,,,,,41.1895570000,-74.3185580000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,36,071,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJW04459-049-5,Greenwood Lake-5,Lake,,02030103,,,,,41.1999400000,-74.3077750000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,36,071,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJW04459-049-6,Greenwood Lake-6,Lake,,02030103,,,,,41.2143110000,-74.3015030000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,36,071,,,,,,,,,,STORET
NJDEP_BFBM,NJDEP Bureau of Freshwater and Biological Monitoring,NJDEP_BFBM-NJW04459-101-1,Tappan Lake,Lake,,02030103,,,,,41.0510290000,-73.9832980000,2400,,,GPS Code (Pseudo Range) Differential,NAD83,,,,,,,US,36,087,,,,,,,,,,STORET
NJDEP_DSREH,"NJDEP Div of Science, Research and Env Health",NJDEP_DSREH-Pas4,Sheppard Pond,Lake,,02030103,,,,,41.1428440000,-74.2252690000,,,,Interpolation-Photo,NAD83,,,,,,,US,36,087,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-1013,Northville Pond,Lake,,02020002,,,,,43.2291000000,-74.1704000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,035,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-113,Sylvia Lake,Lake,,04150302,,,,,44.2527000000,-75.4139000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,089,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-114,Chautauqua Lake,Lake,,05010002,,,,,42.1331000000,-79.3778000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,013,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-138,Copake Lake,Lake,,02020006,,,,,42.1441000000,-73.5965000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,021,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-1463,Goldfish Pond,Lake,,02030202,,,,,40.9420000000,-72.3292000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,103,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-1488,DeForest Lake,Lake,,02030103,,,,,41.1617000000,-73.9587000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,087,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-1513,Moose Lake,Lake,,04150101,,,,,43.8336000000,-74.8449000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,043,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-1518,Grizzle Ocean Lake,Lake,,04150408,,,,,43.8205000000,-73.5952000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,031,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-1542,Mud Pond,Lake,,04150406,,,,,44.5617000000,-73.9226000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,019,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-238,Jamesville Reservoir,Lake,,04140202,,,,,42.9732000000,-76.0692000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,067,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-488,Colgate Lake,Lake,,02020005,,,,,42.2356000000,-74.1190000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,039,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-542,Little Wolf Pond,Lake,,04150305,,,,,44.2537000000,-74.4799000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,033,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-593,Brant Lake,Lake,,02020001,,,,,43.7154000000,-73.7070000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,113,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-613,Southern South Lake,Lake,,02030101,,,,,41.5026000000,-73.7041000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,079,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-67,Tupper Lake,Lake,,04150305,,,,,44.1914000000,-74.5002000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,033,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-88,Seneca Lake,Lake,,04140201,,,,,42.6277000000,-76.9186000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,123,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-913,Whitney Pond,Lake,,04140102,,,,,43.4336000000,-75.9898000000,,,,Address Matching-Other,UNKWN,,,,,,,US,36,075,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1138,Lake Erie:NY1138,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1138""}",,,,,,42.7321200000,-78.9709700000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,029,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1139,Lake Erie:NY1139,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1139""}",,,,,,42.5382900000,-79.2753300000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,013,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1142,Lake Erie:NY1142,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1142""}",,,,,,42.6814600000,-79.0861300000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,029,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1152,Lake Erie:NY1152,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1152""}",,,,,,42.7530300000,-78.9296800000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,029,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1155,Lake Erie:NY1155,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1155""}",,,,,,42.6452700000,-79.1388900000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,029,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1170,Lake Erie:NY1170,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1170""}",,,,,,42.3503800000,-79.6046500000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,013,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1175,Lake Erie:NY1175,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1175""}",,,,,,42.8334100000,-78.8907400000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,029,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1181,Lake Ontario:NY1181,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1181""}",,,,,,43.9682700000,-76.1154000000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,045,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1182,Lake Ontario:NY1182,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1182""}",,,,,,43.9136000000,-76.1834100000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,045,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1183,Lake Ontario:NY1183,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1183""}",,,,,,43.3582000000,-78.7027300000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,063,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1185,Lake Ontario:NY1185,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1185""}",,,,,,43.5062200000,-76.4877200000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,075,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1188,Lake Ontario:NY1188,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1188""}",,,,,,43.2548000000,-77.4887300000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,055,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1189,Lake Ontario:NY1189,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1189""}",,,,,,43.5875900000,-76.2506500000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,075,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1190,Lake Ontario:NY1190,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1190""}",,,,,,44.0758800000,-76.3770000000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,045,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1191,Lake Ontario:NY1191,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1191""}",,,,,,43.3812700000,-78.0853200000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,073,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1192,Lake Ontario:NY1192,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1192""}",,,,,,43.4314500000,-76.6271800000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,011,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1193,Lake Ontario:NY1193,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1193""}",,,,,,43.8033800000,-76.2518200000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,045,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1195,Lake Ontario:NY1195,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1195""}",,,,,,43.3613800000,-77.9309700000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,055,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1196,Lake Ontario:NY1196,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1196""}",,,,,,43.3191300000,-76.8790100000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,117,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1200,Lake Ontario:NY1200,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1200""}",,,,,,43.3801100000,-78.5954700000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,063,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1201,Lake Ontario:NY1201,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1201""}",,,,,,43.2948500000,-77.3512900000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,117,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1202,Lake Ontario:NY1202,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1202""}",,,,,,43.6842400000,-76.2396300000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,045,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1204,Lake Ontario:NY1204,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1204""}",,,,,,43.3685000000,-76.6996600000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,011,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1205,Lake Ontario:NY1205,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1205""}",,,,,,43.7538200000,-76.2545900000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,045,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1206,Lake Ontario:NY1206,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1206""}",,,,,,44.0069200000,-76.2836700000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,045,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1207,Lake Ontario:NY1207,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1207""}",,,,,,43.2896600000,-77.2185500000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,117,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1209,Lake Ontario:NY1209,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1209""}",,,,,,43.9509800000,-76.2482300000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,045,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1210,Lake Ontario:NY1210,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1210""}",,,,,,43.2873600000,-77.6057500000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,055,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1211,Lake Ontario:NY1211,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1211""}",,,,,,43.5176100000,-76.2995900000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,075,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1213,Lake Ontario:NY1213,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1213""}",,,,,,43.8296500000,-76.3242200000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,045,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1214,Lake Ontario:NY1214,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1214""}",,,,,,44.0653900000,-76.4111900000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,045,,,,,,,,,,STORET
OST_SHPD,"USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division",OST_SHPD-GLHHFTS2010-NY1216,Lake Ontario:NY1216,Great Lake,"{""epa_region"": ""2"", ""source_site_id"": ""NCCAGL10-1216""}",,,,,,43.2920800000,-79.0419400000,,,,GPS-Unspecified,WGS84,,,,,,,US,36,063,,,,,,,,,,STORET
